StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientCity,RecipientCountry,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q10_70_TEXT,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,gc
10/6/22 10:37,10/6/22 10:46,0,100,544,1,10/6/22 10:46,R_1CjueqzeSITsDzK,Boston,United States,4,4,4,4,4,4,2,2,1,47,,4,3,2,3,3,4,4,4,4,4,2,4,4,4,3,4,4,2,3,9,11,,198,1
10/5/22 22:10,10/6/22 14:59,0,100,60521,1,10/6/22 14:59,R_3KUdnzc0yaexUfW,Arlington,United States,5,2,3,5,3,3,2,2,1,47,,3,3,6,6,6,3,3,6,3,2,6,5,5,2,4,3,3,3,6,7,11,,174,1
10/10/22 10:16,10/10/22 20:38,0,100,37363,1,10/10/22 20:38,R_1I4AmIZwyWJaMw8,Bar Harbor,United States,4,2,4,2,2,3,2,2,2,47,,3,3,2,2,1,1,2,2,2,2,2,2,1,2,2,2,3,3,2,8,11,,123,1
10/4/22 11:10,10/4/22 11:13,0,52,176,0,10/11/22 11:13,R_3wkJBysdopFjJyV,,,4,1,1,3,3,2,1,3,1,47,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/22 15:02,10/5/22 15:04,0,52,65,0,10/12/22 15:04,R_1jTFOPkv6xx7xBm,,,3,4,1,3,3,3,3,3,3,47,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/22 16:57,10/7/22 17:03,0,100,388,1,10/7/22 17:03,R_DB61YSn1f0U0BWx,Atlanta,United States,3,2,2,1,4,3,3,3,3,48,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,6,1,10,6,,195,1
10/4/22 10:28,10/4/22 10:36,0,100,501,1,10/4/22 10:36,R_CZJ4gCQNsTGCAwx,Bethesda,United States,3,3,2,4,3,3,2,2,1,49,,4,4,5,3,4,6,4,5,4,4,4,5,4,6,4,5,5,4,6,8,6,,132,1
10/4/22 10:28,10/4/22 10:36,0,100,484,1,10/4/22 10:36,R_sSxVkuR2l4D7Dot,Brookline,United States,2,1,1,3,2,2,2,1,1,49,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,6,3,6,8,12,,130,1
10/4/22 10:28,10/4/22 10:44,0,100,939,1,10/4/22 10:44,R_22VOQAF7hSqzOs6,Isle of Palms,United States,3,3,1,4,4,2,3,3,3,49,,4,4,3,5,6,3,4,4,4,5,6,5,5,6,3,4,6,4,2,7,14,Determine system data and Oracle system data need to be 1:1. There are still many errors when drafting contracts for HCPs when utilizing Determine data alone. Perhaps we look into retiring Determine altogether. It is a very clunky system. The governance of contract templates within Determine is ultimately unclear. Perhaps Legal is under-staffed for this?,170,1
10/4/22 10:48,10/4/22 10:52,0,100,220,1,10/4/22 10:52,R_RQx5bJPGCgKC8xP,Washington,United States,4,4,2,4,4,3,2,3,3,49,,4,4,3,4,4,4,4,3,2,4,4,3,3,6,3,4,4,3,3,10,6,none,174,1
10/4/22 11:10,10/4/22 12:38,0,100,5275,1,10/4/22 12:38,R_OjsrHAVCgAE6hXz,Boston,United States,4,3,3,4,2,3,1,2,2,49,,4,2,3,2,3,6,6,6,4,4,4,4,6,6,3,4,4,1,2,7,6,,130,1
10/5/22 5:57,10/5/22 6:10,0,100,759,1,10/5/22 6:10,R_OO9MioVxcWiPX3j,Boston,United States,3,1,1,2,2,2,2,2,2,49,,2,2,2,2,6,2,1,2,2,2,6,2,3,6,2,2,6,6,1,8,14,"There is currently no export of data from the Determine system. I recently heard there was a feed to Denodo but then found out that feed was cut but nobody realized and it can't be fixed now without going back to Corcentric (who own Determine) to start building something. There are no decent ""out of the box"" reports for the Determine tool and trying to understand and interpret all the different fields in Determine is cumbersome and there is little to no support.",174,1
10/10/22 12:53,10/10/22 13:00,0,100,388,1,10/10/22 13:00,R_1kN88bIsCmn2tYQ,Secaucus,United States,4,3,3,2,2,2,2,2,2,49,,2,2,3,2,4,1,2,4,2,4,3,4,4,2,3,2,3,3,2,7,14,More investment in IT infrastructure is needed; we lag behind in systems and use of AI and ML,130,1
10/11/22 7:16,10/11/22 7:29,0,52,805,0,10/18/22 7:29,R_1dnxNapSZUPV2vu,,,3,3,1,3,2,2,2,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/22 8:44,9/23/22 8:53,0,100,542,1,9/23/22 8:53,R_RqcRGloBBJX0iqt,New York,United States,4,4,5,4,2,4,4,2,3,50,,3,3,3,3,2,2,4,2,3,4,2,3,3,3,2,2,3,5,1,9,13,"Biogen has a strong commercial data warehouse, but processes and standards need to be fully aligned across functions and leaders need more awareness to the standards we determine together across USO to hold more than D&A accountable for these standards.",150,1
10/3/22 11:42,10/3/22 11:47,0,100,306,1,10/3/22 11:47,R_XtAZxW7YFuV2bT3,Cambridge,United States,3,1,1,4,2,2,2,3,2,50,,2,2,1,3,2,3,3,4,4,4,3,4,4,3,3,2,2,3,6,7,14,,142,1
10/3/22 15:48,10/3/22 16:04,0,100,961,1,10/3/22 16:04,R_3lFy0IwtwrUl4ZU,Boston,United States,2,1,2,1,2,1,2,1,1,50,,2,1,6,1,1,1,3,4,4,4,4,2,6,6,1,2,3,4,2,11,14,,150,1
10/4/22 10:28,10/4/22 10:37,0,100,565,1,10/4/22 10:37,R_12DZn8d8yGzYvqp,Westborough,United States,2,2,3,2,2,3,2,2,2,50,,4,4,1,4,2,2,3,4,4,3,1,3,3,3,2,2,3,4,2,7,13,,150,1
10/4/22 11:04,10/4/22 11:10,0,100,360,1,10/4/22 11:10,R_2a9UoJNwlxecbzY,New York,United States,4,2,1,5,4,3,2,2,2,50,,4,4,3,4,3,3,4,4,4,4,2,3,3,3,3,4,6,6,2,10,14,,150,1
10/4/22 11:20,10/4/22 11:51,0,100,1839,1,10/4/22 11:51,R_1OCOMxE3Tz4EzLe,New York,United States,3,3,3,3,3,3,2,3,2,50,,4,4,4,3,3,2,3,3,3,3,3,3,3,3,3,4,4,4,2,9,12,,150,1
10/4/22 12:43,10/4/22 12:53,0,100,616,1,10/4/22 12:53,R_1o7T3PI7spRMqXj,Boston,United States,1,1,1,1,1,1,1,1,1,50,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,11,"There are TOO MANY OPTIONS for storing data...SharePoint, Teams channels, 365 Group, etc. These ""tools"" silo information to the complete detriment of the company. The solution is to decistruct and get rid of these options and going back to boring files systems on a company wide, master share drive that is managed by a surly introvert whoeps favorite word is ""no"".",140,1
10/5/22 15:04,10/5/22 15:10,0,100,380,1,10/5/22 15:10,R_3QMGUryvwHh4aPh,Boston,United States,2,1,2,2,1,2,1,1,1,50,,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,7,14,,134,1
10/6/22 8:09,10/6/22 8:15,0,100,347,1,10/6/22 8:15,R_a3K1pce4zkTIKPv,New York,United States,3,3,4,4,2,2,2,1,1,50,,2,2,1,2,2,2,2,3,2,2,2,2,3,3,3,2,3,3,3,10,14,,150,1
10/6/22 9:54,10/6/22 9:59,0,100,297,1,10/6/22 9:59,R_1K89qLfCCP5lhlK,Somerville,United States,4,4,4,5,4,3,3,3,2,50,,4,4,3,4,2,4,4,4,4,4,4,4,3,6,2,2,2,2,2,9,14,,150,1
10/7/22 7:20,10/7/22 7:28,0,100,435,1,10/7/22 7:28,R_1C29XIWSyfmHahE,Boston,United States,2,3,1,2,2,2,2,2,2,50,,3,2,2,2,1,1,2,2,3,4,3,6,6,6,3,3,6,6,2,7,14,"As an end consumer of data, I don't have a good understanding of where our data lives, how specifically it is sourced, or what limitations exist on it. One next step that would be helpful is to further embed data stewards into the business, so they have a clear & independent understanding of commercial business questions and needs.",150,1
10/11/22 6:44,10/11/22 6:49,0,100,289,1,10/11/22 6:49,R_2CHvtI8xM9ujfvj,Boston,United States,2,3,2,3,2,2,1,2,2,50,,3,2,2,2,2,3,4,3,4,3,2,4,2,3,3,2,3,2,3,8,14,,144,1
10/11/22 8:21,10/11/22 8:26,0,100,333,1,10/11/22 8:26,R_1Fxg7Y6ptXZKYcz,Newburyport,United States,5,3,3,1,2,2,2,2,2,50,,3,3,1,3,1,3,3,3,3,3,3,3,1,3,1,1,1,4,1,8,6,"The fundamental issue is the lack of basic data standards for our most simple elements. We have no formal definitions for atomic elements (zip code, email address, phone number, etc) or composite elements (address, patient, HCP). This leads to huge problems when we attempt to leverage data in a consistent way; it's captured however the original team thought was best, and there is very little standardization or uniformity.",123,1
10/12/22 10:29,10/12/22 10:40,0,100,660,1,10/12/22 10:40,R_248UKu9OoRCUrf8,New York,United States,2,3,2,1,1,2,1,1,2,50,,2,3,3,3,2,2,2,3,4,2,6,6,6,6,2,1,2,4,1,9,14,"Every new data ask that I make seems to come with the data team creating exhausting process, vetting, documentation, ticketing and discussions, but rarely does any business question get answered in a timely fashion. There are outstanding asks that are over a year old and still unanswered. Whenever I need to answer business questions that require data support, I'm inundated with processing tasks, but never seem to get useful data in a timely fashion that helps us make informed business decisions. 

",150,1
10/3/22 12:49,10/3/22 13:06,0,100,984,1,10/3/22 13:06,R_1OIyVWVrvVq13s6,Conshohocken,United States,3,2,1,2,2,2,1,1,1,51,,4,4,4,2,4,1,1,1,1,1,1,1,1,1,5,2,6,4,2,10,14,,173,1
10/4/22 10:28,10/4/22 10:32,0,100,265,1,10/4/22 10:32,R_3qJes1SC2Nc4DJg,Boston,United States,3,3,1,4,3,3,2,2,2,51,,5,5,4,4,4,2,2,2,4,4,2,4,4,2,3,4,5,3,2,8,14,,173,1
10/4/22 10:31,10/4/22 10:36,0,100,305,1,10/4/22 10:36,R_QmLqQqWUZKJUa3f,Toronto,Canada,4,2,2,3,2,2,2,2,2,51,,5,5,3,3,3,3,3,3,3,3,4,4,4,4,1,2,6,2,2,9,12,,173,1
10/4/22 10:42,10/4/22 10:48,0,100,350,1,10/4/22 10:48,R_1Ol43ssrihtXae5,Boston,United States,3,3,2,4,4,3,2,3,3,51,,2,3,3,2,3,2,1,4,5,6,4,4,4,3,3,3,4,3,3,10,14,,173,1
10/4/22 10:30,10/4/22 10:52,0,100,1271,1,10/4/22 10:52,R_2Qfei7pjDy2eFGz,Washington,United States,3,3,2,3,2,2,2,2,2,51,,2,2,2,2,6,6,6,6,3,3,3,6,6,6,3,3,6,6,6,8,12,"Data reports seemed to be stored in different places, ie BEAMS. MyCims so it can be hard to know where to find or who to contact within R&D to find. Also unclear who to contact if there are questions on the data. The Med Info teams I have been on in all of my prior companies all had access to NDA documents (ie ISS/ISE), and Investigators Brochure. I have access to BEAMS where i can find the CSR/CSPs which are very useful but i do not have access to the aforementioned documents. These are useful important document to cross reference when data in a publication is not clear to ensure medical accuracy . Furthermore summaries of data in these documents can be leveraged and save the team much time.",173,1
10/4/22 11:08,10/4/22 11:13,0,100,305,1,10/4/22 11:13,R_1pQgeyPMLCNW7wA,Capitol Heights,United States,4,3,1,4,3,3,3,3,3,51,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,9,13,,171,1
10/5/22 5:58,10/5/22 6:04,0,100,352,1,10/5/22 6:04,R_116lUtVgZ6MTpvT,Warsaw,Poland,3,4,1,3,4,3,4,4,4,51,,5,6,2,5,5,3,4,4,4,4,6,4,4,4,3,3,4,3,2,8,13,,153,1
10/5/22 5:58,10/5/22 6:19,0,100,1277,1,10/5/22 6:20,R_SZQZcINtxWLgSbf,Atlanta,United States,3,2,1,3,3,3,2,1,1,51,,3,3,2,2,2,2,3,2,2,2,2,3,2,1,3,2,6,3,3,9,6,,113,1
10/5/22 14:58,10/5/22 15:07,0,100,538,1,10/5/22 15:07,R_3hmdT5lIvNDr3Tl,Tredyffrin,United States,5,3,3,5,3,4,2,2,2,51,,2,3,4,4,4,4,4,4,4,5,5,5,5,5,3,4,3,3,2,8,11,"Think it is hardest to have a consistent message on how the data will be handled.  Due to turnover, the team is sometimes left scrambling for resources and finding where things were left off. ",175,1
10/5/22 15:04,10/5/22 15:10,0,100,382,1,10/5/22 15:10,R_rclSrkwI435wh9v,Chicago,United States,2,1,1,1,2,1,1,1,1,51,,2,2,4,4,4,1,2,2,2,2,1,2,2,2,3,2,4,3,2,7,12,,173,1
10/6/22 9:37,10/6/22 9:51,0,100,836,1,10/6/22 9:51,R_2thCaJ3NtlWb39h,Holly Springs,United States,2,2,3,5,5,5,2,3,2,51,,5,5,5,5,5,6,6,6,6,5,4,5,5,6,4,4,6,4,2,7,12,,173,1
10/5/22 10:02,10/6/22 10:37,0,100,88482,1,10/6/22 10:37,R_6zGmLBfi30IdrNv,Zurich,Switzerland,2,3,5,4,2,3,4,4,2,51,,2,2,4,5,5,4,5,5,5,5,4,5,5,5,3,2,3,6,6,7,14,"I'm a relatively recent joiner, so my answers need to be adjusted for that.

Additionally, even if I'm in medical, I used to be a professional data analyst. Thus, some perceptions might be colored by that.",171,1
10/10/22 10:15,10/10/22 10:24,0,100,559,1,10/10/22 10:24,R_27dr22TP3OVNfY8,Zurich,Switzerland,5,4,2,3,4,4,1,1,1,51,,5,5,4,3,3,2,5,3,5,5,4,4,4,3,5,3,5,5,4,10,6,"As the analytics lead for GMI, we have a strong operation starting since 2019 and have built an extensive user base and great feedback relationship. We consistently serve over 400 end users with 17 active power bi reports and dashboards. Our operation is mature. We have begun collaborating with the Medical Hub analytics team to integrate MI data into the larger context of the business through LT dashboards and we are happy to continue in this capacity as SMEs of the MI data and processes. ",173,1
10/3/22 14:01,10/3/22 14:11,0,100,575,1,10/3/22 14:11,R_tRnCrQ2zZTITwgV,West Goshen,United States,3,2,4,4,4,2,2,2,3,52,,5,5,4,4,3,3,4,4,4,4,3,4,3,3,3,4,4,4,3,10,11,I see multiple versions of analyzable data residing in several folders on network drive,176,1
10/4/22 10:28,10/4/22 10:50,0,100,1333,1,10/4/22 10:50,R_1C3HpfnqimHFMDU,New York,United States,4,2,2,3,4,3,2,3,2,52,,4,4,4,4,4,4,3,4,3,4,3,4,4,6,4,4,4,3,1,8,6,,176,1
10/4/22 10:27,10/4/22 10:33,0,100,311,1,10/4/22 10:33,R_2saNfbISJaVanu5,Philadelphia,United States,4,3,1,4,4,4,2,4,1,53,,4,4,1,5,4,5,5,5,5,4,2,4,4,6,3,3,3,4,1,10,12,,152,1
10/4/22 10:29,10/4/22 10:36,0,100,432,1,10/4/22 10:36,R_2fAIKQbEL8kRtIe,Charlotte,United States,4,3,2,2,2,1,2,2,1,53,,2,2,1,4,2,4,4,4,3,4,6,4,6,6,2,1,2,4,1,8,14,,152,1
10/4/22 10:40,10/4/22 10:51,0,100,644,1,10/4/22 10:51,R_1FDt5oHQHZY97om,New York,United States,3,4,3,4,4,3,2,3,2,53,,4,3,2,3,3,2,2,3,3,3,2,4,6,6,3,4,6,3,3,9,14,,173,1
10/4/22 11:35,10/4/22 11:41,0,100,358,1,10/4/22 11:41,R_tSVj7v2To7Vxdlf,Atlanta,United States,3,3,3,4,4,3,2,2,2,53,,4,4,4,4,4,2,2,2,2,2,2,6,2,2,2,4,3,2,4,7,6,,123,1
10/6/22 9:33,10/6/22 9:42,0,100,531,1,10/6/22 9:42,R_3F4LXbRWc7Uvlw8,Atlanta,United States,4,2,3,2,4,3,2,2,2,53,,2,3,1,4,2,4,5,4,3,4,2,3,2,1,2,2,3,4,2,9,12,,152,1
10/6/22 9:34,10/6/22 9:42,0,100,481,1,10/6/22 9:42,R_2U9DEoPlWZAq5Ke,Wake Forest,United States,4,3,2,3,5,2,2,4,2,53,,5,5,2,4,4,4,5,5,5,5,4,5,4,4,3,4,4,3,2,10,13,,152,1
10/6/22 9:33,10/6/22 9:47,0,100,840,1,10/6/22 9:47,R_tJnUNaLL7uKuuvn,Atlanta,United States,4,3,2,2,4,3,3,4,4,53,,5,5,4,5,4,4,5,5,5,3,2,5,6,6,2,3,3,2,1,8,13,,152,1
10/10/22 10:02,10/10/22 10:14,0,100,725,1,10/10/22 10:14,R_3KpcgMjXWJ44NLS,Atlanta,United States,3,3,1,4,3,3,3,3,2,53,,4,4,1,2,2,2,4,3,4,5,2,3,3,3,2,2,3,4,1,8,13,,152,1
10/11/22 7:58,10/11/22 8:04,0,100,349,1,10/11/22 8:04,R_2TBLsR1807T43to,Secaucus,United States,4,4,3,4,2,3,2,2,1,53,,2,2,2,3,3,3,4,4,4,4,4,4,4,4,3,4,4,3,2,8,13,,150,1
10/15/22 8:27,10/15/22 8:30,0,100,178,1,10/15/22 8:30,R_1qh4Wj1YLWoapZI,Arlington,United States,4,2,2,2,2,3,3,1,2,53,,4,5,5,4,6,5,4,3,5,6,4,5,4,6,2,2,3,3,4,7,11,,158,1
10/4/22 0:53,10/4/22 0:58,0,100,291,1,10/4/22 0:58,R_301scMdJNGWH3Ku,Paris,France,2,3,1,3,4,3,2,2,1,54,,4,4,2,4,3,1,3,3,2,2,2,2,2,2,2,3,3,2,1,7,6,,180,1
10/4/22 4:29,10/4/22 4:33,0,100,210,1,10/4/22 4:33,R_Wc8KMmQUquNI7oB,Chelmsford,United States,5,4,3,4,4,4,4,4,3,54,,5,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,5,4,2,10,13,,180,1
10/4/22 5:57,10/4/22 6:12,0,100,878,1,10/4/22 6:12,R_qEGSB3cCmjoy0sF,Rotterdam,Netherlands,3,4,2,5,2,3,2,2,2,54,,2,3,3,4,2,4,4,4,4,4,3,4,4,4,3,3,3,2,2,10,12,"I recommend to update the source of the data, because we are still using acronyms in disuse for years and it can be confusing e.g. TADI or DSA, GSRS or SSA etc...",180,1
10/4/22 9:46,10/4/22 10:02,0,100,946,1,10/4/22 10:02,R_2dYocpDczZtSkK7,São Paulo,Brazil,3,4,2,4,4,3,4,4,4,54,,4,4,3,2,4,3,4,4,3,4,2,3,4,3,3,4,4,6,2,9,13,No comments,180,1
10/4/22 10:02,10/4/22 10:33,0,100,1875,1,10/4/22 10:33,R_2WARaK1Q4jwzDqq,Arlington Heights,United States,5,2,3,3,5,2,2,1,2,54,,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,6,6,2,9,14,This is a good start!,174,1
10/4/22 10:29,10/4/22 10:34,0,100,274,1,10/4/22 10:34,R_2YFjnDWZPbjZjz7,Boston,United States,5,2,4,4,4,2,2,3,1,54,,5,5,5,5,5,4,3,5,5,4,4,5,5,5,4,5,5,4,3,10,14,,176,1
10/4/22 10:27,10/4/22 10:35,0,100,447,1,10/4/22 10:35,R_sbU4JYKuwO7TOhz,Boston,United States,2,3,3,2,2,2,1,1,1,54,,3,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,3,3,1,8,14,No,180,1
10/4/22 10:30,10/4/22 10:36,0,100,367,1,10/4/22 10:36,R_22uchZIYDHj8jHg,Washington,United States,2,3,2,3,3,3,2,3,2,54,,3,3,2,2,6,2,3,3,2,2,2,4,3,3,3,3,3,6,2,9,13,,180,1
10/4/22 10:28,10/4/22 10:42,0,100,886,1,10/4/22 10:42,R_3RpDqe3NBIPpLcB,Arlington,United States,3,3,2,5,3,3,2,2,2,54,,2,2,2,2,3,3,3,3,3,3,2,3,3,3,3,4,4,3,2,9,14,,180,1
10/4/22 10:29,10/4/22 10:43,0,100,804,1,10/4/22 10:43,R_1111yP2QGw7RUjH,Redmond,United States,3,3,4,3,4,2,2,3,3,54,,2,2,2,4,3,3,5,5,5,3,6,5,3,3,3,1,3,2,3,8,13,"First you should consider differentiating between data (raw), information (distilled), and knowledge (consumed).  I also feel like this survey was all over the map and the choices are far too black & white to lend itself to the kind of nuanced answers these questions require if you want to gain anything useful.",180,1
10/4/22 10:36,10/4/22 10:47,0,100,666,1,10/4/22 10:47,R_11dslyx4K50SClv,Boston,United States,3,2,1,3,2,2,2,3,2,54,,3,3,2,2,3,2,3,4,4,5,4,4,4,6,2,3,4,4,2,7,14,,180,1
10/4/22 10:00,10/4/22 10:51,0,100,3067,1,10/4/22 10:51,R_3HobTIdv3Z7jzLI,Andover,United States,3,1,1,1,1,2,1,1,1,54,,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,6,6,1,7,13,,199,1
10/4/22 11:45,10/4/22 11:56,0,100,621,1,10/4/22 11:56,R_1DIK97GmpE2rX25,New York,United States,4,1,1,1,1,1,1,1,1,54,,2,2,3,2,6,6,2,2,6,2,2,2,6,6,2,1,3,6,2,7,14,,180,1
10/5/22 1:12,10/5/22 1:20,0,100,490,1,10/5/22 1:20,R_3QWtT2jwyZYFpDi,Zurich,Switzerland,3,1,4,4,3,3,2,3,3,54,,3,3,2,3,3,3,3,3,3,3,6,3,3,3,3,3,4,6,6,8,11,,180,1
10/5/22 5:58,10/5/22 6:04,0,100,365,1,10/5/22 6:04,R_2Eo6XBw6bxflQ03,London,United Kingdom,4,3,2,4,4,3,2,4,2,54,,4,4,6,4,2,4,4,4,2,5,4,4,6,6,3,4,4,6,1,7,14,,180,1
10/5/22 5:58,10/5/22 6:08,0,100,594,1,10/5/22 6:08,R_2X4mFAht0wbc3zr,Boston,United States,4,4,1,4,4,3,2,4,2,54,,4,4,3,3,3,3,4,3,4,4,2,4,4,6,4,5,5,3,5,7,12,,180,1
10/5/22 5:59,10/5/22 6:14,0,100,882,1,10/5/22 6:14,R_2YfRu3nokf3eoWB,Shinjuku,Japan,1,1,4,1,2,3,1,1,2,54,,2,2,1,1,2,1,4,3,3,3,1,4,2,3,3,4,5,6,2,7,6,,180,1
10/5/22 6:09,10/5/22 6:14,0,100,342,1,10/5/22 6:14,R_2YFHZo2ePbotj5V,Munich,Germany,3,1,1,4,3,3,2,2,2,54,,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,5,3,3,8,12,,180,1
10/5/22 5:58,10/5/22 6:16,0,100,1079,1,10/5/22 6:16,R_33fFoinppZnPTCL,Shinjuku,Japan,4,1,2,4,3,2,2,2,2,54,,3,3,2,3,3,2,3,3,3,3,3,3,2,2,2,2,4,2,3,7,13,,180,1
10/5/22 5:58,10/5/22 6:24,0,100,1588,1,10/5/22 6:24,R_DAiK9JwaqA0R8t3,London,United Kingdom,4,1,2,2,1,5,1,1,1,54,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,6,5,1,9,11,"I think Clinical Data Management needs an integrated domain, similar to the Global Safety Database.",180,1
10/5/22 5:58,10/5/22 6:26,0,100,1717,1,10/5/22 6:26,R_vcrmn1k8WN13vI5,Amsterdam,Netherlands,4,3,3,1,2,1,2,2,1,54,,2,3,6,2,6,1,1,1,1,6,1,3,2,4,3,2,6,6,1,9,6,"As PV representative we have to make sure at a local level all information is correctly transferred to the global safety database. This is currently a very manual proces, while technical abilities of these platforms are several years ahead of what is being used currently. For the time being a lot of money is spent on manual case intake (person type the info into agTracker, while digital forms for vendors are available for this is next versions of the system). This option alone would already be able to reduce 30-50% of the manual work. Furthermore, follow-up processing is coming in via Outlook, instead of the possibility of a communication module in the safety system, also allowing to store the source documents in a valid manner digital. If FU needs to be performed there would be 1-stop-shop, instead of having it on parer/SharePoint/outlook/ previous reports in agTracker/ etc..
In other companies I already experienced what is possible, my personal opinion is that there seems to be a gap of 5-10 years on current technlogical possibilities of making PV easier in case processing. 
An update would also allow to make the periodical checks easier and faster with validated outputs of the system (currently not possible only by hand (high risk human errors)). 

Currently a valid digital storage system not available in all countries. Officially everything on paper (my personal opinion, we live in 2023 not 1923 ;) ). Time to go paperless. KPIs could be made for instance on PSMF and on local documents or local systems if everything is in place and up-to-date. This would make everything so much easier. 

I'm aware that there are plans to update, however these were postponed. 
Hopefully in 2023 steps will be made to go digital (did this transfer already twice in the past).",180,1
10/5/22 6:21,10/5/22 6:27,0,100,393,1,10/5/22 6:27,R_29b5BZlyzyLQe9X,City of London,United Kingdom,3,3,2,4,2,3,3,2,2,54,,3,3,3,2,6,3,4,4,5,2,2,4,4,6,3,3,3,6,2,8,13,,180,1
10/5/22 5:58,10/5/22 6:31,0,100,1961,1,10/5/22 6:31,R_eIPky4nEK9lD4B3,City of London,United Kingdom,3,1,1,2,2,2,1,2,2,54,,2,3,1,3,6,2,2,2,2,3,3,4,6,6,3,2,6,4,1,8,13,Too many disjointed systems within Safety,180,1
10/5/22 6:26,10/5/22 6:42,0,100,989,1,10/5/22 6:42,R_2PbYc6Yez34iy2a,Rotterdam,Netherlands,3,3,4,5,4,3,4,2,2,54,,4,4,4,4,5,4,4,4,4,4,3,4,4,3,4,4,5,6,2,9,13,,180,1
10/5/22 6:58,10/5/22 7:16,0,100,1105,1,10/5/22 7:16,R_RDkqfz3WqZM1dLj,Boston,United States,4,3,1,4,4,3,2,3,3,54,,3,4,6,3,4,3,4,4,4,4,6,4,6,6,3,4,4,4,6,9,12,,176,1
10/5/22 12:25,10/5/22 12:32,0,100,389,1,10/5/22 12:32,R_1GHW9sQHCR2ih6A,Arlington,United States,4,3,5,4,4,2,2,2,2,54,,5,5,4,5,5,4,5,5,5,4,2,2,1,1,3,4,4,4,2,10,13,,180,1
10/5/22 5:31,10/5/22 13:34,0,100,28984,1,10/5/22 13:34,R_2tyeGzt8OJrv4wy,Miami,United States,3,2,2,4,4,3,3,4,3,54,,4,4,3,4,4,4,4,4,4,5,4,5,5,5,4,4,4,3,2,10,13,"TADI team is very helpful, and they are always available to support questions and od any customization if needed ",180,1
10/5/22 14:30,10/5/22 14:39,0,100,482,1,10/5/22 14:39,R_24uw2dkWwCYNKF0,Mexico City,Mexico,2,2,3,4,3,3,2,2,2,54,,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,4,8,14,"an example of the difficulty to obtain information it is when you need to request an access in BAM, sometimes you do not the way to find the right access and if it is necessary to have previous trainings",180,1
10/5/22 14:35,10/5/22 14:43,0,100,486,1,10/5/22 14:43,R_2sROALI0vBZJyLw,Boston,United States,4,1,1,4,2,2,2,3,1,54,,2,2,1,3,3,1,2,3,3,3,2,5,4,3,3,5,5,1,2,9,14,,180,1
10/5/22 15:04,10/5/22 15:09,0,100,280,1,10/5/22 15:09,R_3jVdUHy2EWnjMbB,Boston,United States,4,3,2,4,4,3,3,3,2,54,,3,4,2,3,4,3,3,4,3,3,3,3,4,6,4,3,4,3,2,8,12,,180,1
10/5/22 15:06,10/5/22 15:12,0,100,346,1,10/5/22 15:12,R_2f3EIVQlcaVdB2i,Arlington,United States,5,3,3,4,2,2,2,2,2,54,,2,2,2,3,4,2,2,2,2,2,2,2,2,2,3,4,3,4,2,10,14,,177,1
10/6/22 9:34,10/6/22 9:45,0,100,672,1,10/6/22 9:45,R_1H2ChZcd5tRuU4O,New York,United States,3,3,1,5,2,4,2,2,1,54,,2,2,1,4,2,6,4,4,4,4,6,5,6,6,4,4,4,4,3,8,14,,177,1
10/6/22 9:37,10/6/22 9:46,0,100,570,1,10/6/22 9:46,R_2QopqRnXOrS1vRe,New York,United States,5,5,4,5,5,5,4,4,4,54,,5,5,4,5,5,5,5,5,5,5,5,5,6,6,5,5,5,5,5,11,13,"I work with the GSD - Global Safety Database and I am completely happy with the data quality, assessment and documentation.",180,1
10/6/22 9:38,10/6/22 9:49,0,100,663,1,10/6/22 9:49,R_21cfQfAbi7jNLbq,São Paulo,Brazil,3,4,4,5,5,5,4,5,5,54,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,6,1,8,6,,180,1
10/6/22 9:34,10/6/22 9:50,0,100,933,1,10/6/22 9:50,R_25GgIMEegGvk8XN,Munich,Germany,3,2,2,3,3,2,2,2,2,54,,4,4,2,3,2,1,2,2,2,3,6,3,5,6,4,5,5,6,2,8,14,,180,1
